playerId,displayName,teamAbbreviation,position,rosterSlotId,salary,status,DK_proj,Pts_proj,Reb_proj,Ast_proj,MSE_DK,MSE_Pts,MSE_Reb,MSE_Ast,costPerPoint,pointsRank,salaryRank,eligible
739966,Raul Neto,WAS,PG,464,3100,None,-0.2400000000000002,6.15,0.55,3.12,137.85,46.27,7.64,2.96,-12916.67,755.0,728.5,True
739966,Raul Neto,WAS,PG,458,3100,None,-0.2400000000000002,6.15,0.55,3.12,137.85,46.27,7.64,2.96,-12916.67,755.0,728.5,True
739966,Raul Neto,WAS,PG,465,3100,None,-0.2400000000000002,6.15,0.55,3.12,137.85,46.27,7.64,2.96,-12916.67,755.0,728.5,True
253975,Dwight Howard,LAL,C,465,3100,None,-0.7000000000000002,10.66,-0.43,3.25,355.43,64.03,119.78,8.84,-4428.57,757.5,728.5,True
253975,Dwight Howard,LAL,C,462,3100,None,-0.7000000000000002,10.66,-0.43,3.25,355.43,64.03,119.78,8.84,-4428.57,757.5,728.5,True
237675,Paul Millsap,BKN,PF/C,462,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,461,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,465,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,463,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
699093,Bryn Forbes,SAS,SG,464,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
699093,Bryn Forbes,SAS,SG,465,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
699093,Bryn Forbes,SAS,SG,459,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
610597,Abdel Nader,PHX,SF/PF,465,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,463,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,461,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,460,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
1134570,Trey Murphy III,NOP,SF,463,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
1134570,Trey Murphy III,NOP,SF,460,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
1134570,Trey Murphy III,NOP,SF,465,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
609081,Damion Lee,GSW,SG/SF,459,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,463,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,465,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,464,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,460,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
338365,Stephen Curry,GSW,PG,464,11400,None,116.32,61.92,13.62,14.62,6600.68,2852.26,223.26,251.69,98.01,7.0,9.0,True
338365,Stephen Curry,GSW,PG,465,11400,None,116.32,61.92,13.62,14.62,6600.68,2852.26,223.26,251.69,98.01,7.0,9.0,True
338365,Stephen Curry,GSW,PG,458,11400,None,116.32,61.92,13.62,14.62,6600.68,2852.26,223.26,251.69,98.01,7.0,9.0,True
463121,Damian Lillard,POR,PG,465,9700,None,73.35,38.58,16.310000000000002,15.59,1050.92,929.26,107.09,214.38,132.24,26.0,37.0,True
463121,Damian Lillard,POR,PG,458,9700,None,73.35,38.58,16.310000000000002,15.59,1050.92,929.26,107.09,214.38,132.24,26.0,37.0,True
463121,Damian Lillard,POR,PG,464,9700,None,73.35,38.58,16.310000000000002,15.59,1050.92,929.26,107.09,214.38,132.24,26.0,37.0,True
1065906,Ja Morant,MEM,PG,458,9800,None,67.83,40.83,11.32,8.09,4771.64,153.21,226.32,52.61,144.48,42.0,34.0,True
1065906,Ja Morant,MEM,PG,464,9800,None,67.83,40.83,11.32,8.09,4771.64,153.21,226.32,52.61,144.48,42.0,34.0,True
1065906,Ja Morant,MEM,PG,465,9800,None,67.83,40.83,11.32,8.09,4771.64,153.21,226.32,52.61,144.48,42.0,34.0,True
879707,Donovan Mitchell,UTA,PG/SG,465,8300,None,57.43,44.31,12.74,5.08,285.29,488.03,9.78,24.84,144.52,63.5,76.5,True
879707,Donovan Mitchell,UTA,PG/SG,464,8300,None,57.43,44.31,12.74,5.08,285.29,488.03,9.78,24.84,144.52,63.5,76.5,True
879707,Donovan Mitchell,UTA,PG/SG,459,8300,None,57.43,44.31,12.74,5.08,285.29,488.03,9.78,24.84,144.52,63.5,76.5,True
879707,Donovan Mitchell,UTA,PG/SG,458,8300,None,57.43,44.31,12.74,5.08,285.29,488.03,9.78,24.84,144.52,63.5,76.5,True
1323503,Josh Giddey,OKC,SG/SF,460,6600,None,42.86,24.23,3.0,14.7,653.38,508.58,33.07,98.04,153.99,168.0,197.0,True
1323503,Josh Giddey,OKC,SG/SF,464,6600,None,42.86,24.23,3.0,14.7,653.38,508.58,33.07,98.04,153.99,168.0,197.0,True
1323503,Josh Giddey,OKC,SG/SF,463,6600,None,42.86,24.23,3.0,14.7,653.38,508.58,33.07,98.04,153.99,168.0,197.0,True
1323503,Josh Giddey,OKC,SG/SF,465,6600,None,42.86,24.23,3.0,14.7,653.38,508.58,33.07,98.04,153.99,168.0,197.0,True
1323503,Josh Giddey,OKC,SG/SF,459,6600,None,42.86,24.23,3.0,14.7,653.38,508.58,33.07,98.04,153.99,168.0,197.0,True
1067671,Jordan Poole,GSW,PG/SG,458,7100,None,44.54,52.42,5.16,0.3799999999999999,728.89,640.52,47.29,14.86,159.41,143.5,163.5,True
1067671,Jordan Poole,GSW,PG/SG,459,7100,None,44.54,52.42,5.16,0.3799999999999999,728.89,640.52,47.29,14.86,159.41,143.5,163.5,True
1067671,Jordan Poole,GSW,PG/SG,465,7100,None,44.54,52.42,5.16,0.3799999999999999,728.89,640.52,47.29,14.86,159.41,143.5,163.5,True
1067671,Jordan Poole,GSW,PG/SG,464,7100,None,44.54,52.42,5.16,0.3799999999999999,728.89,640.52,47.29,14.86,159.41,143.5,163.5,True
1134262,Darius Garland,CLE,PG/SG,459,7500,Q,44.79,27.15,0.61,7.11,295.13,9.26,13.02,8.18,167.45,139.5,122.0,True
1134262,Darius Garland,CLE,PG/SG,464,7500,Q,44.79,27.15,0.61,7.11,295.13,9.26,13.02,8.18,167.45,139.5,122.0,True
1134262,Darius Garland,CLE,PG/SG,465,7500,Q,44.79,27.15,0.61,7.11,295.13,9.26,13.02,8.18,167.45,139.5,122.0,True
1134262,Darius Garland,CLE,PG/SG,458,7500,Q,44.79,27.15,0.61,7.11,295.13,9.26,13.02,8.18,167.45,139.5,122.0,True
697644,Alex Caruso,CHI,PG/SG,465,5400,Q,31.31,24.04,3.85,-0.62,1296.88,1426.78,114.96,121.82,172.47,263.5,289.0,True
697644,Alex Caruso,CHI,PG/SG,464,5400,Q,31.31,24.04,3.85,-0.62,1296.88,1426.78,114.96,121.82,172.47,263.5,289.0,True
697644,Alex Caruso,CHI,PG/SG,459,5400,Q,31.31,24.04,3.85,-0.62,1296.88,1426.78,114.96,121.82,172.47,263.5,289.0,True
697644,Alex Caruso,CHI,PG/SG,458,5400,Q,31.31,24.04,3.85,-0.62,1296.88,1426.78,114.96,121.82,172.47,263.5,289.0,True
750703,Bobby Portis,MIL,PF/C,461,7000,None,38.97,9.42,15.73,1.91,168.8,78.28,35.09,7.21,179.63,193.5,170.5,True
750703,Bobby Portis,MIL,PF/C,462,7000,None,38.97,9.42,15.73,1.91,168.8,78.28,35.09,7.21,179.63,193.5,170.5,True
750703,Bobby Portis,MIL,PF/C,463,7000,None,38.97,9.42,15.73,1.91,168.8,78.28,35.09,7.21,179.63,193.5,170.5,True
750703,Bobby Portis,MIL,PF/C,465,7000,None,38.97,9.42,15.73,1.91,168.8,78.28,35.09,7.21,179.63,193.5,170.5,True
796009,Derrick White,SAS,PG/SG,464,5300,None,28.1,-0.88,0.040000000000000036,6.0,180.0,61.93,35.14,5.21,188.61,307.5,301.5,True
796009,Derrick White,SAS,PG/SG,465,5300,None,28.1,-0.88,0.040000000000000036,6.0,180.0,61.93,35.14,5.21,188.61,307.5,301.5,True
796009,Derrick White,SAS,PG/SG,459,5300,None,28.1,-0.88,0.040000000000000036,6.0,180.0,61.93,35.14,5.21,188.61,307.5,301.5,True
796009,Derrick White,SAS,PG/SG,458,5300,None,28.1,-0.88,0.040000000000000036,6.0,180.0,61.93,35.14,5.21,188.61,307.5,301.5,True
1134693,Luguentz Dort,OKC,SG/SF,463,5100,None,26.91,16.71,6.85,-1.04,298.66,88.31,64.42,56.75,189.52,333.0,315.0,True
1134693,Luguentz Dort,OKC,SG/SF,465,5100,None,26.91,16.71,6.85,-1.04,298.66,88.31,64.42,56.75,189.52,333.0,315.0,True
1134693,Luguentz Dort,OKC,SG/SF,464,5100,None,26.91,16.71,6.85,-1.04,298.66,88.31,64.42,56.75,189.52,333.0,315.0,True
1134693,Luguentz Dort,OKC,SG/SF,460,5100,None,26.91,16.71,6.85,-1.04,298.66,88.31,64.42,56.75,189.52,333.0,315.0,True
1134693,Luguentz Dort,OKC,SG/SF,459,5100,None,26.91,16.71,6.85,-1.04,298.66,88.31,64.42,56.75,189.52,333.0,315.0,True
1132051,Devin Vassell,SAS,SG/SF,465,4700,None,24.65,14.76,3.29,0.75,269.93,50.6,3.95,0.97,190.67,392.0,383.5,True
1132051,Devin Vassell,SAS,SG/SF,463,4700,None,24.65,14.76,3.29,0.75,269.93,50.6,3.95,0.97,190.67,392.0,383.5,True
1132051,Devin Vassell,SAS,SG/SF,464,4700,None,24.65,14.76,3.29,0.75,269.93,50.6,3.95,0.97,190.67,392.0,383.5,True
1132051,Devin Vassell,SAS,SG/SF,460,4700,None,24.65,14.76,3.29,0.75,269.93,50.6,3.95,0.97,190.67,392.0,383.5,True
1132051,Devin Vassell,SAS,SG/SF,459,4700,None,24.65,14.76,3.29,0.75,269.93,50.6,3.95,0.97,190.67,392.0,383.5,True
697720,Kyle Anderson,MEM,SF/PF,460,4600,None,22.04,6.24,7.03,5.1,71.67,62.54,9.66,6.62,208.71,420.5,403.5,True
697720,Kyle Anderson,MEM,SF/PF,463,4600,None,22.04,6.24,7.03,5.1,71.67,62.54,9.66,6.62,208.71,420.5,403.5,True
697720,Kyle Anderson,MEM,SF/PF,465,4600,None,22.04,6.24,7.03,5.1,71.67,62.54,9.66,6.62,208.71,420.5,403.5,True
697720,Kyle Anderson,MEM,SF/PF,461,4600,None,22.04,6.24,7.03,5.1,71.67,62.54,9.66,6.62,208.71,420.5,403.5,True
949273,Grant Williams,BOS,PF/C,465,3800,None,16.0,5.1,2.43,3.52,243.49,122.39,17.05,2.02,237.5,537.5,528.5,True
949273,Grant Williams,BOS,PF/C,461,3800,None,16.0,5.1,2.43,3.52,243.49,122.39,17.05,2.02,237.5,537.5,528.5,True
949273,Grant Williams,BOS,PF/C,463,3800,None,16.0,5.1,2.43,3.52,243.49,122.39,17.05,2.02,237.5,537.5,528.5,True
949273,Grant Williams,BOS,PF/C,462,3800,None,16.0,5.1,2.43,3.52,243.49,122.39,17.05,2.02,237.5,537.5,528.5,True
842969,Caleb Martin,MIA,SG/SF,464,3400,None,12.06,4.4399999999999995,1.82,2.37,27.9,17.57,3.44,3.61,281.92,600.0,622.0,True
842969,Caleb Martin,MIA,SG/SF,460,3400,None,12.06,4.4399999999999995,1.82,2.37,27.9,17.57,3.44,3.61,281.92,600.0,622.0,True
842969,Caleb Martin,MIA,SG/SF,459,3400,None,12.06,4.4399999999999995,1.82,2.37,27.9,17.57,3.44,3.61,281.92,600.0,622.0,True
842969,Caleb Martin,MIA,SG/SF,463,3400,None,12.06,4.4399999999999995,1.82,2.37,27.9,17.57,3.44,3.61,281.92,600.0,622.0,True
842969,Caleb Martin,MIA,SG/SF,465,3400,None,12.06,4.4399999999999995,1.82,2.37,27.9,17.57,3.44,3.61,281.92,600.0,622.0,True
1060704,Naji Marshall,NOP,PF,465,3200,None,7.1899999999999995,4.13,0.41,2.04,106.64,91.87,9.33,2.62,445.06,674.0,698.5,True
1060704,Naji Marshall,NOP,PF,463,3200,None,7.1899999999999995,4.13,0.41,2.04,106.64,91.87,9.33,2.62,445.06,674.0,698.5,True
1060704,Naji Marshall,NOP,PF,461,3200,None,7.1899999999999995,4.13,0.41,2.04,106.64,91.87,9.33,2.62,445.06,674.0,698.5,True
950065,Tony Bradley,CHI,C,465,3200,None,2.89,3.04,0.34,0.14,50.02,9.7,18.91,2.48,1107.27,703.5,698.5,True
950065,Tony Bradley,CHI,C,462,3200,None,2.89,3.04,0.34,0.14,50.02,9.7,18.91,2.48,1107.27,703.5,698.5,True
